date,datatype,station,attributes,value
2015-11-01T00:00:00,AWND,GHCND:USW00093193,",,W,",1.9
2015-11-02T00:00:00,AWND,GHCND:USW00093193,",,W,",3.1
2015-11-03T00:00:00,AWND,GHCND:USW00093193,",,W,",1.9
2015-11-04T00:00:00,AWND,GHCND:USW00093193,",,W,",1.4
2015-11-05T00:00:00,AWND,GHCND:USW00093193,",,W,",1.8
2015-11-06T00:00:00,AWND,GHCND:USW00093193,",,W,",1.0
2015-11-07T00:00:00,AWND,GHCND:USW00093193,",,W,",1.1
2015-11-08T00:00:00,AWND,GHCND:USW00093193,",,W,",2.6
2015-11-09T00:00:00,AWND,GHCND:USW00093193,",,W,",2.6
2015-11-10T00:00:00,AWND,GHCND:USW00093193,",,W,",2.4
2015-11-11T00:00:00,AWND,GHCND:USW00093193,",,W,",1.0
2015-11-12T00:00:00,AWND,GHCND:USW00093193,",,W,",1.0
2015-11-13T00:00:00,AWND,GHCND:USW00093193,",,W,",0.9
2015-11-14T00:00:00,AWND,GHCND:USW00093193,",,W,",1.0
2015-11-15T00:00:00,AWND,GHCND:USW00093193,",,W,",3.3
2015-11-16T00:00:00,AWND,GHCND:USW00093193,",,W,",3.9
2015-11-17T00:00:00,AWND,GHCND:USW00093193,",,W,",1.0
2015-11-18T00:00:00,AWND,GHCND:USW00093193,",,W,",0.9
2015-11-19T00:00:00,AWND,GHCND:USW00093193,",,W,",1.1
2015-11-20T00:00:00,AWND,GHCND:USW00093193,",,W,",0.9
2015-11-21T00:00:00,AWND,GHCND:USW00093193,",,W,",0.8
2015-11-22T00:00:00,AWND,GHCND:USW00093193,",,W,",0.5
2015-11-23T00:00:00,AWND,GHCND:USW00093193,",,W,",1.9
2015-11-24T00:00:00,AWND,GHCND:USW00093193,",,W,",2.1
2015-11-25T00:00:00,AWND,GHCND:USW00093193,",,W,",1.7
2015-11-26T00:00:00,AWND,GHCND:USW00093193,",,W,",1.7
2015-11-27T00:00:00,AWND,GHCND:USW00093193,",,W,",1.4
2015-11-28T00:00:00,AWND,GHCND:USW00093193,",,W,",0.9
2015-11-29T00:00:00,AWND,GHCND:USW00093193,",,W,",0.9
2015-11-30T00:00:00,AWND,GHCND:USW00093193,",,W,",2.0
2015-12-01T00:00:00,AWND,GHCND:USW00093193,",,W,",1.6
