date,datatype,station,attributes,value
2022-09-01T00:00:00,AWND,GHCND:USW00093193,",,W,",1.8
2022-09-02T00:00:00,AWND,GHCND:USW00093193,",,W,",3.5
2022-09-03T00:00:00,AWND,GHCND:USW00093193,",,W,",2.0
2022-09-04T00:00:00,AWND,GHCND:USW00093193,",,W,",2.5
2022-09-05T00:00:00,AWND,GHCND:USW00093193,",,W,",1.7
2022-09-06T00:00:00,AWND,GHCND:USW00093193,",,W,",2.3
2022-09-07T00:00:00,AWND,GHCND:USW00093193,",,W,",3.8
2022-09-08T00:00:00,AWND,GHCND:USW00093193,",,W,",2.2
2022-09-09T00:00:00,AWND,GHCND:USW00093193,",,W,",3.0
2022-09-10T00:00:00,AWND,GHCND:USW00093193,",,W,",4.0
2022-09-11T00:00:00,AWND,GHCND:USW00093193,",,W,",3.2
2022-09-12T00:00:00,AWND,GHCND:USW00093193,",,W,",3.3
2022-09-13T00:00:00,AWND,GHCND:USW00093193,",,W,",4.1
2022-09-14T00:00:00,AWND,GHCND:USW00093193,",,W,",4.3
2022-09-15T00:00:00,AWND,GHCND:USW00093193,",,W,",3.9
2022-09-16T00:00:00,AWND,GHCND:USW00093193,",,W,",3.0
2022-09-17T00:00:00,AWND,GHCND:USW00093193,",,W,",2.5
2022-09-18T00:00:00,AWND,GHCND:USW00093193,",,W,",3.1
2022-09-19T00:00:00,AWND,GHCND:USW00093193,",,W,",1.6
2022-09-20T00:00:00,AWND,GHCND:USW00093193,",,W,",2.5
2022-09-21T00:00:00,AWND,GHCND:USW00093193,",,W,",3.4
2022-09-22T00:00:00,AWND,GHCND:USW00093193,",,W,",3.0
2022-09-23T00:00:00,AWND,GHCND:USW00093193,",,W,",1.7
2022-09-24T00:00:00,AWND,GHCND:USW00093193,",,W,",1.8
2022-09-25T00:00:00,AWND,GHCND:USW00093193,",,W,",1.8
2022-09-26T00:00:00,AWND,GHCND:USW00093193,",,W,",2.5
2022-09-27T00:00:00,AWND,GHCND:USW00093193,",,W,",2.8
2022-09-28T00:00:00,AWND,GHCND:USW00093193,",,W,",3.0
2022-09-29T00:00:00,AWND,GHCND:USW00093193,",,W,",3.2
2022-09-30T00:00:00,AWND,GHCND:USW00093193,",,W,",1.6
2022-10-01T00:00:00,AWND,GHCND:USW00093193,",,W,",2.3
