date,datatype,station,attributes,value
2021-03-01T00:00:00,AWND,GHCND:USW00093193,",,W,",1.7
2021-03-02T00:00:00,AWND,GHCND:USW00093193,",,W,",1.7
2021-03-03T00:00:00,AWND,GHCND:USW00093193,",,W,",2.2
2021-03-04T00:00:00,AWND,GHCND:USW00093193,",,W,",1.3
2021-03-05T00:00:00,AWND,GHCND:USW00093193,",,W,",1.7
2021-03-06T00:00:00,AWND,GHCND:USW00093193,",,W,",4.3
2021-03-07T00:00:00,AWND,GHCND:USW00093193,",,W,",2.2
2021-03-08T00:00:00,AWND,GHCND:USW00093193,",,W,",3.6
2021-03-09T00:00:00,AWND,GHCND:USW00093193,",,W,",2.8
2021-03-10T00:00:00,AWND,GHCND:USW00093193,",,W,",4.2
2021-03-11T00:00:00,AWND,GHCND:USW00093193,",,W,",2.6
2021-03-12T00:00:00,AWND,GHCND:USW00093193,",,W,",1.9
2021-03-13T00:00:00,AWND,GHCND:USW00093193,",,W,",2.3
2021-03-14T00:00:00,AWND,GHCND:USW00093193,",,W,",2.5
2021-03-15T00:00:00,AWND,GHCND:USW00093193,",,W,",3.3
2021-03-16T00:00:00,AWND,GHCND:USW00093193,",,W,",1.7
2021-03-17T00:00:00,AWND,GHCND:USW00093193,",,W,",1.1
2021-03-18T00:00:00,AWND,GHCND:USW00093193,",,W,",2.1
2021-03-19T00:00:00,AWND,GHCND:USW00093193,",,W,",2.8
2021-03-20T00:00:00,AWND,GHCND:USW00093193,",,W,",5.5
2021-03-21T00:00:00,AWND,GHCND:USW00093193,",,W,",2.1
2021-03-22T00:00:00,AWND,GHCND:USW00093193,",,W,",2.8
2021-03-23T00:00:00,AWND,GHCND:USW00093193,",,W,",4.8
2021-03-24T00:00:00,AWND,GHCND:USW00093193,",,W,",1.8
2021-03-25T00:00:00,AWND,GHCND:USW00093193,",,W,",3.6
2021-03-26T00:00:00,AWND,GHCND:USW00093193,",,W,",1.5
2021-03-27T00:00:00,AWND,GHCND:USW00093193,",,W,",1.6
2021-03-28T00:00:00,AWND,GHCND:USW00093193,",,W,",1.6
2021-03-29T00:00:00,AWND,GHCND:USW00093193,",,W,",3.1
2021-03-30T00:00:00,AWND,GHCND:USW00093193,",,W,",1.9
2021-03-31T00:00:00,AWND,GHCND:USW00093193,",,W,",1.7
2021-04-01T00:00:00,AWND,GHCND:USW00093193,",,W,",2.0
