date,datatype,station,attributes,value
2016-09-01T00:00:00,AWND,GHCND:USW00093193,",,W,",3.4
2016-09-02T00:00:00,AWND,GHCND:USW00093193,",,W,",2.9
2016-09-03T00:00:00,AWND,GHCND:USW00093193,",,W,",3.3
2016-09-04T00:00:00,AWND,GHCND:USW00093193,",,W,",3.2
2016-09-05T00:00:00,AWND,GHCND:USW00093193,",,W,",2.2
2016-09-06T00:00:00,AWND,GHCND:USW00093193,",,W,",2.3
2016-09-07T00:00:00,AWND,GHCND:USW00093193,",,W,",1.7
2016-09-08T00:00:00,AWND,GHCND:USW00093193,",,W,",3.1
2016-09-09T00:00:00,AWND,GHCND:USW00093193,",,W,",2.8
2016-09-10T00:00:00,AWND,GHCND:USW00093193,",,W,",2.2
2016-09-11T00:00:00,AWND,GHCND:USW00093193,",,W,",2.6
2016-09-12T00:00:00,AWND,GHCND:USW00093193,",,W,",3.6
2016-09-13T00:00:00,AWND,GHCND:USW00093193,",,W,",2.3
2016-09-14T00:00:00,AWND,GHCND:USW00093193,",,W,",2.2
2016-09-15T00:00:00,AWND,GHCND:USW00093193,",,W,",2.0
2016-09-16T00:00:00,AWND,GHCND:USW00093193,",,W,",2.3
2016-09-17T00:00:00,AWND,GHCND:USW00093193,",,W,",1.6
2016-09-18T00:00:00,AWND,GHCND:USW00093193,",,W,",1.9
2016-09-19T00:00:00,AWND,GHCND:USW00093193,",,W,",1.9
2016-09-20T00:00:00,AWND,GHCND:USW00093193,",,W,",2.5
2016-09-21T00:00:00,AWND,GHCND:USW00093193,",,W,",3.8
2016-09-22T00:00:00,AWND,GHCND:USW00093193,",,W,",4.7
2016-09-23T00:00:00,AWND,GHCND:USW00093193,",,W,",2.2
2016-09-24T00:00:00,AWND,GHCND:USW00093193,",,W,",1.7
2016-09-25T00:00:00,AWND,GHCND:USW00093193,",,W,",1.3
2016-09-26T00:00:00,AWND,GHCND:USW00093193,",,W,",1.6
2016-09-27T00:00:00,AWND,GHCND:USW00093193,",,W,",1.7
2016-09-28T00:00:00,AWND,GHCND:USW00093193,",,W,",1.8
2016-09-29T00:00:00,AWND,GHCND:USW00093193,",,W,",2.5
2016-09-30T00:00:00,AWND,GHCND:USW00093193,",,W,",3.5
2016-10-01T00:00:00,AWND,GHCND:USW00093193,",,W,",4.4
