date,datatype,station,attributes,value
2023-04-01T00:00:00,AWND,GHCND:USW00093193,",,W,",2.1
2023-04-02T00:00:00,AWND,GHCND:USW00093193,",,W,",3.6
2023-04-03T00:00:00,AWND,GHCND:USW00093193,",,W,",8.2
2023-04-04T00:00:00,AWND,GHCND:USW00093193,",,W,",3.3
2023-04-05T00:00:00,AWND,GHCND:USW00093193,",,W,",2.1
2023-04-06T00:00:00,AWND,GHCND:USW00093193,",,W,",1.1
2023-04-07T00:00:00,AWND,GHCND:USW00093193,",,W,",2.1
2023-04-08T00:00:00,AWND,GHCND:USW00093193,",,W,",2.6
2023-04-09T00:00:00,AWND,GHCND:USW00093193,",,W,",1.9
2023-04-10T00:00:00,AWND,GHCND:USW00093193,",,W,",2.4
2023-04-11T00:00:00,AWND,GHCND:USW00093193,",,W,",4.7
2023-04-12T00:00:00,AWND,GHCND:USW00093193,",,W,",5.3
2023-04-13T00:00:00,AWND,GHCND:USW00093193,",,W,",3.8
2023-04-14T00:00:00,AWND,GHCND:USW00093193,",,W,",2.0
2023-04-15T00:00:00,AWND,GHCND:USW00093193,",,W,",2.1
2023-04-16T00:00:00,AWND,GHCND:USW00093193,",,W,",4.1
2023-04-17T00:00:00,AWND,GHCND:USW00093193,",,W,",4.8
2023-04-18T00:00:00,AWND,GHCND:USW00093193,",,W,",4.6
2023-04-19T00:00:00,AWND,GHCND:USW00093193,",,W,",5.2
2023-04-20T00:00:00,AWND,GHCND:USW00093193,",,W,",2.8
2023-04-21T00:00:00,AWND,GHCND:USW00093193,",,W,",2.1
2023-04-22T00:00:00,AWND,GHCND:USW00093193,",,W,",2.7
2023-04-23T00:00:00,AWND,GHCND:USW00093193,",,W,",4.3
2023-04-24T00:00:00,AWND,GHCND:USW00093193,",,W,",3.9
2023-04-25T00:00:00,AWND,GHCND:USW00093193,",,W,",2.5
2023-04-26T00:00:00,AWND,GHCND:USW00093193,",,W,",2.1
2023-04-27T00:00:00,AWND,GHCND:USW00093193,",,W,",2.3
2023-04-28T00:00:00,AWND,GHCND:USW00093193,",,W,",2.6
2023-04-29T00:00:00,AWND,GHCND:USW00093193,",,W,",3.1
2023-04-30T00:00:00,AWND,GHCND:USW00093193,",,W,",5.9
2023-05-01T00:00:00,AWND,GHCND:USW00093193,",,W,",5.0
