date,datatype,station,attributes,value
2018-10-01T00:00:00,AWND,GHCND:USW00093193,",,W,",1.5
2018-10-02T00:00:00,AWND,GHCND:USW00093193,",,W,",2.2
2018-10-03T00:00:00,AWND,GHCND:USW00093193,",,W,",2.9
2018-10-04T00:00:00,AWND,GHCND:USW00093193,",,W,",3.5
2018-10-05T00:00:00,AWND,GHCND:USW00093193,",,W,",3.0
2018-10-06T00:00:00,AWND,GHCND:USW00093193,",,W,",4.5
2018-10-07T00:00:00,AWND,GHCND:USW00093193,",,W,",1.4
2018-10-08T00:00:00,AWND,GHCND:USW00093193,",,W,",2.1
2018-10-09T00:00:00,AWND,GHCND:USW00093193,",,W,",1.6
2018-10-10T00:00:00,AWND,GHCND:USW00093193,",,W,",2.2
2018-10-11T00:00:00,AWND,GHCND:USW00093193,",,W,",2.4
2018-10-12T00:00:00,AWND,GHCND:USW00093193,",,W,",1.2
2018-10-13T00:00:00,AWND,GHCND:USW00093193,",,W,",2.0
2018-10-14T00:00:00,AWND,GHCND:USW00093193,",,W,",1.7
2018-10-15T00:00:00,AWND,GHCND:USW00093193,",,W,",1.6
2018-10-16T00:00:00,AWND,GHCND:USW00093193,",,W,",1.3
2018-10-17T00:00:00,AWND,GHCND:USW00093193,",,W,",1.0
2018-10-18T00:00:00,AWND,GHCND:USW00093193,",,W,",1.2
2018-10-19T00:00:00,AWND,GHCND:USW00093193,",,W,",0.9
2018-10-20T00:00:00,AWND,GHCND:USW00093193,",,W,",1.2
2018-10-21T00:00:00,AWND,GHCND:USW00093193,",,W,",1.1
2018-10-22T00:00:00,AWND,GHCND:USW00093193,",,W,",2.0
2018-10-23T00:00:00,AWND,GHCND:USW00093193,",,W,",2.1
2018-10-24T00:00:00,AWND,GHCND:USW00093193,",,W,",1.6
2018-10-25T00:00:00,AWND,GHCND:USW00093193,",,W,",1.1
2018-10-26T00:00:00,AWND,GHCND:USW00093193,",,W,",1.2
2018-10-27T00:00:00,AWND,GHCND:USW00093193,",,W,",1.1
2018-10-28T00:00:00,AWND,GHCND:USW00093193,",,W,",2.8
2018-10-29T00:00:00,AWND,GHCND:USW00093193,",,W,",4.7
2018-10-30T00:00:00,AWND,GHCND:USW00093193,",,W,",1.6
2018-10-31T00:00:00,AWND,GHCND:USW00093193,",,W,",1.5
2018-11-01T00:00:00,AWND,GHCND:USW00093193,",,W,",1.2
