date,datatype,station,attributes,value
2023-01-01T00:00:00,AWND,GHCND:USW00093193,",,W,",3.8
2023-01-02T00:00:00,AWND,GHCND:USW00093193,",,W,",3.0
2023-01-03T00:00:00,AWND,GHCND:USW00093193,",,W,",2.2
2023-01-04T00:00:00,AWND,GHCND:USW00093193,",,W,",4.2
2023-01-05T00:00:00,AWND,GHCND:USW00093193,",,W,",4.5
2023-01-06T00:00:00,AWND,GHCND:USW00093193,",,W,",1.8
2023-01-07T00:00:00,AWND,GHCND:USW00093193,",,W,",2.7
2023-01-08T00:00:00,AWND,GHCND:USW00093193,",,W,",3.6
2023-01-09T00:00:00,AWND,GHCND:USW00093193,",,W,",6.9
2023-01-10T00:00:00,AWND,GHCND:USW00093193,",,W,",5.5
2023-01-11T00:00:00,AWND,GHCND:USW00093193,",,W,",2.8
2023-01-12T00:00:00,AWND,GHCND:USW00093193,",,W,",1.7
2023-01-13T00:00:00,AWND,GHCND:USW00093193,",,W,",3.0
2023-01-16T00:00:00,AWND,GHCND:USW00093193,",,W,",4.4
2023-01-17T00:00:00,AWND,GHCND:USW00093193,",,W,",1.3
2023-01-19T00:00:00,AWND,GHCND:USW00093193,",,W,",2.9
2023-01-20T00:00:00,AWND,GHCND:USW00093193,",,W,",1.6
2023-01-21T00:00:00,AWND,GHCND:USW00093193,",,W,",0.7
2023-01-22T00:00:00,AWND,GHCND:USW00093193,",,W,",2.1
2023-01-23T00:00:00,AWND,GHCND:USW00093193,",,W,",0.9
2023-01-24T00:00:00,AWND,GHCND:USW00093193,",,W,",0.8
2023-01-25T00:00:00,AWND,GHCND:USW00093193,",,W,",1.4
2023-01-26T00:00:00,AWND,GHCND:USW00093193,",,W,",1.3
2023-01-27T00:00:00,AWND,GHCND:USW00093193,",,W,",1.0
2023-01-28T00:00:00,AWND,GHCND:USW00093193,",,W,",0.9
2023-01-29T00:00:00,AWND,GHCND:USW00093193,",,W,",2.2
2023-01-30T00:00:00,AWND,GHCND:USW00093193,",,W,",2.4
2023-01-31T00:00:00,AWND,GHCND:USW00093193,",,W,",1.0
2023-02-01T00:00:00,AWND,GHCND:USW00093193,",,W,",1.4
