date,datatype,station,attributes,value
2018-05-01T00:00:00,AWND,GHCND:USW00093193,",,W,",2.7
2018-05-02T00:00:00,AWND,GHCND:USW00093193,",,W,",2.4
2018-05-03T00:00:00,AWND,GHCND:USW00093193,",,W,",2.9
2018-05-04T00:00:00,AWND,GHCND:USW00093193,",,W,",2.9
2018-05-05T00:00:00,AWND,GHCND:USW00093193,",,W,",2.9
2018-05-06T00:00:00,AWND,GHCND:USW00093193,",,W,",4.2
2018-05-07T00:00:00,AWND,GHCND:USW00093193,",,W,",3.3
2018-05-08T00:00:00,AWND,GHCND:USW00093193,",,W,",2.9
2018-05-09T00:00:00,AWND,GHCND:USW00093193,",,W,",6.0
2018-05-10T00:00:00,AWND,GHCND:USW00093193,",,W,",3.8
2018-05-11T00:00:00,AWND,GHCND:USW00093193,",,W,",4.9
2018-05-12T00:00:00,AWND,GHCND:USW00093193,",,W,",3.5
2018-05-13T00:00:00,AWND,GHCND:USW00093193,",,W,",3.3
2018-05-14T00:00:00,AWND,GHCND:USW00093193,",,W,",3.8
2018-05-15T00:00:00,AWND,GHCND:USW00093193,",,W,",4.8
2018-05-16T00:00:00,AWND,GHCND:USW00093193,",,W,",4.6
2018-05-17T00:00:00,AWND,GHCND:USW00093193,",,W,",4.7
2018-05-18T00:00:00,AWND,GHCND:USW00093193,",,W,",3.9
2018-05-19T00:00:00,AWND,GHCND:USW00093193,",,W,",4.5
2018-05-20T00:00:00,AWND,GHCND:USW00093193,",,W,",4.9
2018-05-21T00:00:00,AWND,GHCND:USW00093193,",,W,",3.0
2018-05-22T00:00:00,AWND,GHCND:USW00093193,",,W,",2.8
2018-05-23T00:00:00,AWND,GHCND:USW00093193,",,W,",4.1
2018-05-24T00:00:00,AWND,GHCND:USW00093193,",,W,",4.0
2018-05-25T00:00:00,AWND,GHCND:USW00093193,",,W,",4.0
2018-05-26T00:00:00,AWND,GHCND:USW00093193,",,W,",4.5
2018-05-27T00:00:00,AWND,GHCND:USW00093193,",,W,",3.1
2018-05-28T00:00:00,AWND,GHCND:USW00093193,",,W,",2.5
2018-05-29T00:00:00,AWND,GHCND:USW00093193,",,W,",3.0
2018-05-30T00:00:00,AWND,GHCND:USW00093193,",,W,",5.7
2018-05-31T00:00:00,AWND,GHCND:USW00093193,",,W,",5.1
2018-06-01T00:00:00,AWND,GHCND:USW00093193,",,W,",2.7
