date,datatype,station,attributes,value
2017-02-01T00:00:00,AWND,GHCND:USW00093193,",,W,",1.3
2017-02-02T00:00:00,AWND,GHCND:USW00093193,",,W,",2.0
2017-02-03T00:00:00,AWND,GHCND:USW00093193,",,W,",4.5
2017-02-04T00:00:00,AWND,GHCND:USW00093193,",,W,",1.7
2017-02-05T00:00:00,AWND,GHCND:USW00093193,",,W,",3.5
2017-02-06T00:00:00,AWND,GHCND:USW00093193,",,W,",4.3
2017-02-07T00:00:00,AWND,GHCND:USW00093193,",,W,",5.5
2017-02-08T00:00:00,AWND,GHCND:USW00093193,",,W,",3.2
2017-02-09T00:00:00,AWND,GHCND:USW00093193,",,W,",2.8
2017-02-10T00:00:00,AWND,GHCND:USW00093193,",,W,",3.3
2017-02-11T00:00:00,AWND,GHCND:USW00093193,",,W,",3.5
2017-02-12T00:00:00,AWND,GHCND:USW00093193,",,W,",1.7
2017-02-13T00:00:00,AWND,GHCND:USW00093193,",,W,",1.0
2017-02-14T00:00:00,AWND,GHCND:USW00093193,",,W,",0.9
2017-02-15T00:00:00,AWND,GHCND:USW00093193,",,W,",1.8
2017-02-16T00:00:00,AWND,GHCND:USW00093193,",,W,",3.7
2017-02-17T00:00:00,AWND,GHCND:USW00093193,",,W,",5.1
2017-02-18T00:00:00,AWND,GHCND:USW00093193,",,W,",3.8
2017-02-19T00:00:00,AWND,GHCND:USW00093193,",,W,",4.1
2017-02-20T00:00:00,AWND,GHCND:USW00093193,",,W,",5.2
2017-02-21T00:00:00,AWND,GHCND:USW00093193,",,W,",4.6
2017-02-22T00:00:00,AWND,GHCND:USW00093193,",,W,",5.5
2017-02-23T00:00:00,AWND,GHCND:USW00093193,",,W,",3.6
2017-02-24T00:00:00,AWND,GHCND:USW00093193,",,W,",1.2
2017-02-25T00:00:00,AWND,GHCND:USW00093193,",,W,",1.3
2017-02-26T00:00:00,AWND,GHCND:USW00093193,",,W,",1.5
2017-02-27T00:00:00,AWND,GHCND:USW00093193,",,W,",3.2
2017-02-28T00:00:00,AWND,GHCND:USW00093193,",,W,",2.8
2017-03-01T00:00:00,AWND,GHCND:USW00093193,",,W,",1.1
