date,datatype,station,attributes,value
2019-02-01T00:00:00,AWND,GHCND:USW00093193,",,W,",2.9
2019-02-02T00:00:00,AWND,GHCND:USW00093193,",,W,",6.5
2019-02-03T00:00:00,AWND,GHCND:USW00093193,",,W,",7.7
2019-02-04T00:00:00,AWND,GHCND:USW00093193,",,W,",6.3
2019-02-05T00:00:00,AWND,GHCND:USW00093193,",,W,",3.0
2019-02-06T00:00:00,AWND,GHCND:USW00093193,",,W,",1.3
2019-02-07T00:00:00,AWND,GHCND:USW00093193,",,W,",1.3
2019-02-08T00:00:00,AWND,GHCND:USW00093193,",,W,",2.8
2019-02-09T00:00:00,AWND,GHCND:USW00093193,",,W,",4.1
2019-02-10T00:00:00,AWND,GHCND:USW00093193,",,W,",4.7
2019-02-11T00:00:00,AWND,GHCND:USW00093193,",,W,",1.5
2019-02-12T00:00:00,AWND,GHCND:USW00093193,",,W,",2.0
2019-02-13T00:00:00,AWND,GHCND:USW00093193,",,W,",4.9
2019-02-14T00:00:00,AWND,GHCND:USW00093193,",,W,",5.0
2019-02-15T00:00:00,AWND,GHCND:USW00093193,",,W,",3.8
2019-02-16T00:00:00,AWND,GHCND:USW00093193,",,W,",2.2
2019-02-17T00:00:00,AWND,GHCND:USW00093193,",,W,",1.9
2019-02-18T00:00:00,AWND,GHCND:USW00093193,",,W,",1.6
2019-02-19T00:00:00,AWND,GHCND:USW00093193,",,W,",1.5
2019-02-20T00:00:00,AWND,GHCND:USW00093193,",,W,",2.3
2019-02-21T00:00:00,AWND,GHCND:USW00093193,",,W,",2.6
2019-02-22T00:00:00,AWND,GHCND:USW00093193,",,W,",0.9
2019-02-23T00:00:00,AWND,GHCND:USW00093193,",,W,",1.0
2019-02-24T00:00:00,AWND,GHCND:USW00093193,",,W,",0.6
2019-02-25T00:00:00,AWND,GHCND:USW00093193,",,W,",3.0
2019-02-26T00:00:00,AWND,GHCND:USW00093193,",,W,",3.0
2019-02-27T00:00:00,AWND,GHCND:USW00093193,",,W,",3.7
2019-02-28T00:00:00,AWND,GHCND:USW00093193,",,W,",3.0
2019-03-01T00:00:00,AWND,GHCND:USW00093193,",,W,",2.6
