date,datatype,station,attributes,value
2015-10-01T00:00:00,AWND,GHCND:USW00093193,",,W,",3.8
2015-10-02T00:00:00,AWND,GHCND:USW00093193,",,W,",2.0
2015-10-03T00:00:00,AWND,GHCND:USW00093193,",,W,",3.1
2015-10-04T00:00:00,AWND,GHCND:USW00093193,",,W,",2.3
2015-10-05T00:00:00,AWND,GHCND:USW00093193,",,W,",1.9
2015-10-06T00:00:00,AWND,GHCND:USW00093193,",,W,",1.8
2015-10-07T00:00:00,AWND,GHCND:USW00093193,",,W,",1.7
2015-10-08T00:00:00,AWND,GHCND:USW00093193,",,W,",2.1
2015-10-09T00:00:00,AWND,GHCND:USW00093193,",,W,",2.0
2015-10-10T00:00:00,AWND,GHCND:USW00093193,",,W,",2.1
2015-10-11T00:00:00,AWND,GHCND:USW00093193,",,W,",1.9
2015-10-12T00:00:00,AWND,GHCND:USW00093193,",,W,",1.6
2015-10-13T00:00:00,AWND,GHCND:USW00093193,",,W,",1.7
2015-10-14T00:00:00,AWND,GHCND:USW00093193,",,W,",1.6
2015-10-15T00:00:00,AWND,GHCND:USW00093193,",,W,",2.6
2015-10-16T00:00:00,AWND,GHCND:USW00093193,",,W,",2.0
2015-10-17T00:00:00,AWND,GHCND:USW00093193,",,W,",3.3
2015-10-18T00:00:00,AWND,GHCND:USW00093193,",,W,",3.5
2015-10-19T00:00:00,AWND,GHCND:USW00093193,",,W,",3.6
2015-10-20T00:00:00,AWND,GHCND:USW00093193,",,W,",1.7
2015-10-21T00:00:00,AWND,GHCND:USW00093193,",,W,",1.4
2015-10-22T00:00:00,AWND,GHCND:USW00093193,",,W,",2.0
2015-10-23T00:00:00,AWND,GHCND:USW00093193,",,W,",1.4
2015-10-24T00:00:00,AWND,GHCND:USW00093193,",,W,",1.1
2015-10-25T00:00:00,AWND,GHCND:USW00093193,",,W,",2.4
2015-10-26T00:00:00,AWND,GHCND:USW00093193,",,W,",1.4
2015-10-27T00:00:00,AWND,GHCND:USW00093193,",,W,",1.8
2015-10-28T00:00:00,AWND,GHCND:USW00093193,",,W,",3.8
2015-10-29T00:00:00,AWND,GHCND:USW00093193,",,W,",2.2
2015-10-30T00:00:00,AWND,GHCND:USW00093193,",,W,",1.6
2015-10-31T00:00:00,AWND,GHCND:USW00093193,",,W,",1.1
2015-11-01T00:00:00,AWND,GHCND:USW00093193,",,W,",1.9
