date,datatype,station,attributes,value
2022-05-01T00:00:00,AWND,GHCND:USW00093193,",,W,",4.2
2022-05-02T00:00:00,AWND,GHCND:USW00093193,",,W,",4.2
2022-05-03T00:00:00,AWND,GHCND:USW00093193,",,W,",2.8
2022-05-04T00:00:00,AWND,GHCND:USW00093193,",,W,",2.0
2022-05-05T00:00:00,AWND,GHCND:USW00093193,",,W,",4.0
2022-05-06T00:00:00,AWND,GHCND:USW00093193,",,W,",4.6
2022-05-07T00:00:00,AWND,GHCND:USW00093193,",,W,",6.6
2022-05-08T00:00:00,AWND,GHCND:USW00093193,",,W,",7.0
2022-05-09T00:00:00,AWND,GHCND:USW00093193,",,W,",5.1
2022-05-10T00:00:00,AWND,GHCND:USW00093193,",,W,",5.5
2022-05-11T00:00:00,AWND,GHCND:USW00093193,",,W,",5.9
2022-05-12T00:00:00,AWND,GHCND:USW00093193,",,W,",3.5
2022-05-13T00:00:00,AWND,GHCND:USW00093193,",,W,",3.3
2022-05-14T00:00:00,AWND,GHCND:USW00093193,",,W,",2.1
2022-05-15T00:00:00,AWND,GHCND:USW00093193,",,W,",4.4
2022-05-16T00:00:00,AWND,GHCND:USW00093193,",,W,",5.3
2022-05-17T00:00:00,AWND,GHCND:USW00093193,",,W,",3.7
2022-05-18T00:00:00,AWND,GHCND:USW00093193,",,W,",2.0
2022-05-19T00:00:00,AWND,GHCND:USW00093193,",,W,",5.1
2022-05-20T00:00:00,AWND,GHCND:USW00093193,",,W,",4.6
2022-05-21T00:00:00,AWND,GHCND:USW00093193,",,W,",2.4
2022-05-22T00:00:00,AWND,GHCND:USW00093193,",,W,",3.8
2022-05-23T00:00:00,AWND,GHCND:USW00093193,",,W,",3.5
2022-05-24T00:00:00,AWND,GHCND:USW00093193,",,W,",2.1
2022-05-25T00:00:00,AWND,GHCND:USW00093193,",,W,",2.6
2022-05-26T00:00:00,AWND,GHCND:USW00093193,",,W,",3.8
2022-05-27T00:00:00,AWND,GHCND:USW00093193,",,W,",4.1
2022-05-28T00:00:00,AWND,GHCND:USW00093193,",,W,",6.7
2022-05-29T00:00:00,AWND,GHCND:USW00093193,",,W,",6.4
2022-05-30T00:00:00,AWND,GHCND:USW00093193,",,W,",5.6
2022-05-31T00:00:00,AWND,GHCND:USW00093193,",,W,",3.0
2022-06-01T00:00:00,AWND,GHCND:USW00093193,",,W,",3.0
